antenna0	2.1807402493953555e-11	-4.691989013480218e-14	3.2094386627008244e-17	0.028314996364836077	-6.644192266934582e-05	4.526037753504226e-08	-0.00029446783014825545	8.545965417621942e-07	-5.965151260445803e-10	
antenna1	-5.020543728975227e-11	4.810499882507126e-13	-2.0758956117539862e-16	-0.012572983618553761	2.7758637197742013e-05	-1.4681630668790747e-08	2.4168874417187993e-05	-5.822117558271011e-08	3.374183415405716e-11	
antenna2	-1.004549287489801e-10	8.934495164222226e-13	-3.709860007012322e-16	-0.0075410866257059235	1.350286147782053e-05	-5.194183013890034e-09	5.136166993407745e-06	-9.411797721433065e-09	2.2637956747540677e-12	
antenna3	-1.569666132793311e-10	1.2986697199549212e-12	-5.259742390980776e-16	-0.010982695902104028	1.9257850093692744e-05	-8.157329231884662e-09	1.3707711946257825e-05	-3.12038107399106e-08	1.6417108021299517e-11	
antenna4	-1.960178676352814e-10	1.61609605529099e-12	-5.990876254758454e-16	-0.013717329038335469	2.156811351537635e-05	-8.594112253250447e-09	7.901512507148944e-06	-9.131305015405202e-09	-2.0078311393404387e-14	
antenna5	-2.695199004094156e-10	1.6708809263879093e-12	2.179188617999191e-17	-0.03210107019299917	6.046769699138691e-05	-3.2751807337030706e-08	6.609997615538705e-05	-1.8294568981391818e-07	1.1419957066050155e-10	
