antenna_nr0	-1.323899375424319e-10	1.7669149865504365e-12	-1.1066907591894266e-15	-0.002642939591309198	6.46614389438248e-06	-6.275518105574577e-10	1.6000471995678532e-06	-4.191559962100725e-09	-1.9304641609803777e-12	
antenna_nr1	-1.3281039728984085e-10	1.769563946866115e-12	-1.1112893310488271e-15	-0.004266944089093623	1.1252584068557545e-05	-4.163322109996672e-09	6.169969805840587e-06	-1.814839683126862e-08	8.175001758807394e-12	
antenna_nr2	-1.308004261474525e-10	1.7546126525247174e-12	-1.0961009897223608e-15	-0.005006018267513671	1.3109242699095294e-05	-5.381710046197057e-09	5.681984446274158e-06	-1.760868810341362e-08	8.169976523117141e-12	
antenna_nr3	-1.3808236098784597e-10	1.7645894105362917e-12	-1.0998589766616577e-15	-0.006455912295861127	1.622966289836849e-05	-7.184240296588319e-09	4.710068420986753e-06	-1.57558202902936e-08	7.055426627843744e-12	
antenna_nr4	-1.5724208725313023e-10	1.793825247664754e-12	-1.111834645567882e-15	-0.009024310048874601	2.0978753644617905e-05	-9.589355197905526e-09	5.9181287839281245e-06	-1.758514056443962e-08	7.30897217223198e-12	
antenna_nr5	-3.9521753365135665e-10	2.0454492008633143e-12	-1.1805287221490104e-15	-0.016381051580945546	2.535205179513428e-05	-8.901978068036575e-09	9.679368733131248e-06	-1.0016796302459247e-08	-3.41498416274949e-12	
antenna_nr0	2.202068764351853e-11	1.290347441219594e-12	-7.421220571125781e-16	-0.00413450903217144	1.1167336377984418e-05	-4.305134671875912e-09	5.0247153425451685e-06	-1.4470394094882526e-08	5.764229230900097e-12	
antenna_nr1	3.522148307554927e-11	1.255355291678856e-12	-7.204428800794687e-16	-0.004915170957458694	1.3279468682956532e-05	-5.78058695423804e-09	6.557683043107329e-06	-1.9153276780314688e-08	8.920111745082844e-12	
antenna_nr2	2.5294847595741943e-11	1.2784670315002746e-12	-7.349303484677101e-16	-0.0048086182436252786	1.2645778605160594e-05	-5.178592240805365e-09	4.337728997313398e-06	-1.3534015316704197e-08	5.206538466762215e-12	
antenna_nr3	1.669384685101269e-11	1.2937567814498718e-12	-7.433782922718883e-16	-0.005021289629910306	1.231518516236067e-05	-4.604665908440125e-09	9.015159623305519e-07	-4.985861271401154e-09	-3.938854623847873e-13	
antenna_nr4	-1.819590391875918e-11	1.3711642879869941e-12	-7.916373784712234e-16	-0.006821492192453704	1.508575347809103e-05	-5.728868647784421e-09	-3.531393588832413e-07	-4.611299684523554e-10	-4.2594491741564465e-12	
antenna_nr5	-2.7639897088479417e-10	1.6897382836746993e-12	-9.132128902401572e-16	-0.015944891129703348	2.5204067631099398e-05	-9.673971808328392e-09	1.3939502174853211e-05	-2.3941182752072584e-08	7.772132927309834e-12	
antenna_nr0	3.236635958864788e-11	1.261368612534237e-12	-7.240075237409869e-16	-0.0035002525716596603	9.663368411594557e-06	-3.515358115131743e-09	4.305551880364216e-06	-1.309244414046114e-08	5.313071370674471e-12	
antenna_nr1	5.940433505268106e-11	1.191281123657649e-12	-6.79754543745215e-16	-0.0036997944175813334	1.003607576001848e-05	-3.735518059799431e-09	3.978251934414134e-06	-1.2225237406301458e-08	4.468440330885781e-12	
antenna_nr2	4.5089370911264137e-11	1.2276165580972369e-12	-7.038760141379649e-16	-0.0044396031008788	1.1613732014020743e-05	-4.5765481772176014e-09	3.680588984267183e-06	-1.1329133371582524e-08	3.6338642527135253e-12	
antenna_nr3	4.875060667280753e-11	1.211463313106611e-12	-6.92220930247713e-16	-0.0064955852934945124	1.6186357601597253e-05	-7.2393237116902865e-09	6.843556856550079e-06	-2.0180014031885715e-08	9.392007057229232e-12	
antenna_nr4	5.6884738662393836e-11	1.1663304267087915e-12	-6.5396194895656e-16	-0.008952823539781454	2.1089480493275e-05	-1.0043224880736193e-08	6.043706463772367e-06	-1.832394850680922e-08	8.292417634260043e-12	
antenna_nr5	-1.7364793727535024e-10	1.4248144453262326e-12	-7.482238895946404e-16	-0.02134886618519129	3.954537958323593e-05	-1.918389174010994e-08	3.31674791261832e-05	-7.393872046785662e-08	4.0091313469482806e-11	
antenna0	-1.2204715739564935e-11	1.392361173494156e-12	-8.184908818830722e-16	-0.003830804858106375	1.0385637111886119e-05	-3.84142466437343e-09	4.099031560990875e-06	-1.2170916250373377e-08	4.403469842812572e-12	
antenna1	-9.787744758793742e-12	1.3853739852703804e-12	-8.145902020599752e-16	-0.004261542501615563	1.1552494533415927e-05	-4.692344063918837e-09	5.1299950342427635e-06	-1.541903772077629e-08	6.570968858263802e-12	
antenna2	-2.1839806666952603e-11	1.413824029146132e-12	-8.323074523918336e-16	-0.0045869275716933664	1.2135983922026907e-05	-4.945640438745469e-09	3.514689871868816e-06	-1.1409578300396048e-08	3.931537191445371e-12	
antenna3	-3.1844406377748946e-11	1.4322012852364736e-12	-8.422945118765398e-16	-0.005817237819151913	1.4618772142606736e-05	-6.297370749004967e-09	2.6913924157189585e-06	-1.0039729039519702e-08	3.2024402318100386e-12	
antenna4	-4.643089529362767e-11	1.4483652406042268e-12	-8.450083210063438e-16	-0.00896582187314533	2.1162330913749305e-05	-1.0050305625401594e-08	5.745211848376301e-06	-1.757494555815309e-08	7.733677465263807e-12	
antenna5	-3.177686267417726e-10	1.807524258296866e-12	-9.991098874477713e-16	-0.018016804640489534	3.0860433743952545e-05	-1.3511337345769939e-08	1.5514381407441973e-05	-2.825535523183444e-08	1.0714976673162333e-11	
