antenna_nr0	1.5115023173694192e-09	-1.0329108707419684e-13	-1.894158903803038e-15	-0.034989549791240825	0.00012124182686988722	-9.363686346236409e-08	-0.00032843546089493286	1.149669120840882e-06	-1.0168721827299132e-09	
antenna_nr1	1.5247412448468522e-09	-1.3832221710648477e-13	-1.8714256213378585e-15	-0.041591208879076934	0.00013960379340549996	-1.0568723790696616e-07	-0.000362393913147884	1.2320719405835327e-06	-1.0584595958585593e-09	
antenna_nr2	1.4895416286816977e-09	-4.0086694718889004e-14	-1.936963801508919e-15	-0.04031671925452314	0.00013574916382662008	-1.0292830304701358e-07	-0.0003653894960066561	1.2407483910274944e-06	-1.064593634835932e-09	
antenna_nr3	1.4722389431782108e-09	9.245206733505087e-15	-1.9750410782387383e-15	-0.041700435655758275	0.000139950223075572	-1.0613798021956594e-07	5.693773660400692e-07	1.6875891434025802e-07	-3.105868077207145e-10	
antenna_nr4	1.4814292617213061e-09	-2.6305923990788735e-14	-1.942219669490825e-15	-0.04382380712818565	0.0001460517319519926	-1.1045864649738636e-07	-0.0003640972701798024	1.2328981768115036e-06	-1.0560473114534774e-09	
antenna_nr5	1.088273238464711e-09	9.202277538707306e-13	-2.5223814773000087e-15	-0.03793284996669334	0.00012153429849721983	-9.017201828317282e-08	-0.0003325444521958343	1.1473493891666219e-06	-9.99590523445549e-10	
antenna_nr0	1.297702500332375e-09	1.2743106496710124e-12	-3.2109272488955454e-15	0.06502659520448668	-0.00014685069052652793	8.074249668484524e-08	0.002172958751016465	-5.357475904779695e-06	3.0630795506159964e-09	
antenna_nr1	1.3536688402009256e-09	1.1011749698053767e-12	-3.076160399648626e-15	-0.030622346773501855	9.890893643667058e-05	-7.006471188685106e-08	-0.0005488531940359966	1.6437814787659592e-06	-1.2396689424612378e-09	
antenna_nr2	1.2978089320174456e-09	1.2531294184229519e-12	-3.1782918352398495e-15	-0.026234702882717474	8.568045208315468e-05	-6.01489324565761e-08	-0.0005704732252972268	1.7052056858252402e-06	-1.282911113221281e-09	
antenna_nr3	1.310316529420815e-09	1.1870464104015507e-12	-3.1079579296439785e-15	-0.020392234356039	6.914379733560998e-05	-4.8765430930108064e-08	-0.0003364182895052755	1.2550695787111621e-06	-1.1466161124188566e-09	
antenna_nr4	1.146926084865633e-09	1.6321507425724764e-12	-3.404955393889182e-15	-0.024113624501454014	7.77607279947609e-05	-5.325875666999627e-08	0.000880703302386623	-1.7614273112585647e-06	6.021737659697812e-10	
antenna_nr5	8.404893589539667e-10	2.3106676808739143e-12	-3.793302980069495e-15	-0.02103532149531603	6.219741664425942e-05	-3.987214976932819e-08	-0.0005643907182316499	1.6947355129181953e-06	-1.2793661120450098e-09	
antenna_nr0	1.7843041124828372e-09	-1.3259792832164924e-13	-1.9068820648567925e-15	-0.040982752778016794	0.00012028818149407422	-7.980615992827708e-08	-0.00044846487799831986	1.6522451657333769e-06	-1.4484906606265718e-09	
antenna_nr1	1.7091075664518218e-09	5.890251935502054e-14	-2.0269956856330577e-15	-0.042279668619147816	0.00012704153472606442	-8.670933958159693e-08	-0.0002823369123873903	1.3726007033735226e-06	-1.38599626379998e-09	
antenna_nr2	1.5895958720644724e-09	3.3687595659901767e-13	-2.181470597902827e-15	-0.0374794462447928	0.0001060311418810193	-6.668724573809222e-08	0.0009468477141952935	-2.235469711846984e-06	1.2445169387746868e-09	
antenna_nr3	1.8985553880297274e-09	-4.689901160361559e-13	-1.6652120987390846e-15	-0.018862811484837826	6.349585790519075e-05	-4.4006061707661934e-08	-0.0005460181772986236	1.8947772141576163e-06	-1.5962969175616497e-09	
antenna_nr4	1.9132877710321273e-09	-5.140547285358541e-13	-1.6305827297134114e-15	-0.040783570803687476	0.00011554032594553611	-7.37071108138235e-08	-0.000756763757468754	2.054783138489437e-06	-1.4009424990216874e-09	
antenna_nr5	1.5014778668411878e-09	3.621871186045021e-13	-2.0984885563039975e-15	-0.048867840407148234	0.0001350971872611241	-8.764710515200209e-08	0.0004186807672337048	-1.9557202231656567e-07	-5.726089764858879e-10	
antenna0	-4.379487005790956e-10	5.257868228794373e-12	-5.269603159803741e-15	-0.004018555838155594	2.8537275200851915e-05	-2.5383924180099864e-08	-0.00028583872900804193	1.1279272125574543e-06	-1.0838022445024683e-09	
antenna1	-4.309314428232346e-10	5.236210657315111e-12	-5.251960406000551e-15	-0.023335844556791017	8.094966371882418e-05	-5.9296775085954114e-08	-0.0008383667947441807	2.6500038995874714e-06	-2.090787334557787e-09	
antenna2	-4.2157585879226876e-10	5.197486776366565e-12	-5.2149640071825595e-15	-0.012953010394678307	4.824514398396285e-05	-3.383372026755798e-08	-0.0002465285911578632	8.327683549161013e-07	-7.109467331815275e-10	
antenna3	-4.0209436779057146e-10	5.1357207743021095e-12	-5.1696342257143045e-15	-0.016966702166687955	6.172959848520427e-05	-4.516058466814005e-08	-0.0005671202595091619	1.847736275565602e-06	-1.511635260441873e-09	
antenna4	-4.153209725896832e-10	5.1661279445578995e-12	-5.184554190991788e-15	-0.015035323470296659	5.416826508204455e-05	-3.814974158242089e-08	-3.5098776892973464e-05	2.733688149126394e-07	-3.6314437298341964e-10	
antenna5	-6.074322884563732e-10	5.522781507157574e-12	-5.348298746254013e-15	-0.019951447256839366	6.321499297015212e-05	-4.3606809061451264e-08	-0.0010437192721468578	3.323663988450642e-06	-2.6366097499604045e-09	
