antenna0	-3.2602792963213825e-10	2.0733431644719638e-12	-8.221074790365228e-16	-0.0021872375069225147	4.680259791265271e-06	-1.5338091463658966e-09	1.8514349648119577e-07	-1.107406298172222e-09	-2.1431753407246625e-12	
antenna1	-2.0363599563802847e-10	1.6464843967237706e-12	-4.988284494514822e-16	-0.0026851068843405513	5.794550329365397e-06	-2.2655423707940703e-09	2.5966076277279025e-06	-7.776505141190575e-09	2.2775118126391003e-12	
antenna2	-2.0895787130563407e-10	1.521123131332671e-12	-3.740127940936201e-16	-0.003622990672955844	6.8972102661881755e-06	-2.492612222606908e-09	3.232564787791766e-06	-9.815434740786865e-09	3.170216948000161e-12	
antenna3	-4.443962916703309e-10	1.937202792507259e-12	-6.333151259576141e-16	-0.006022581557356906	1.1059412687277045e-05	-4.609418114908713e-09	8.888781716954045e-06	-2.5345234984846278e-08	1.3567251667290806e-11	
antenna4	-4.1531252986111414e-10	1.5716744290291229e-12	-3.8272875734717125e-16	-0.007704372017122963	1.2877871846366876e-05	-5.2070127551039185e-09	6.534571248333632e-06	-1.4038733974887947e-08	3.958332441788824e-12	
antenna5	-1.5350162697445131e-10	3.5049110867660287e-13	9.911990105178637e-17	-0.0174417345415861	2.766143079429859e-05	-1.3371433096218658e-08	1.963493763889238e-05	-3.232187895860121e-08	1.392620613243549e-11	
